DRIVER_ID,CONSTRUCTOR_ID,QUALY_PERFORMANCE,CT_QUALY_PERFORMANCE,GRID,AFINIDAD_QUALY_3,CIRCUIT_NAME,GP_DATE,TARGET
5,205,0,0,18,5.0,Silverstone Circuit,2010-07-11,0
10,166,0,0,19,0.0,Silverstone Circuit,2010-07-11,0
153,5,0,0,17,0.0,Silverstone Circuit,2010-07-11,0
37,15,0,0,9,0.0,Silverstone Circuit,2010-07-11,0
9,4,42,44,6,2.5,Silverstone Circuit,2010-07-11,6
4,6,95,150,2,6.125,Hockenheimring,2010-07-25,2
13,6,55,150,3,6.6,Hockenheimring,2010-07-25,3
20,9,158,293,1,5.666666666666667,Hockenheimring,2010-07-25,1
1,1,91,150,6,4.714285714285714,Hockenheimring,2010-07-25,6
18,1,59,150,5,3.0,Hockenheimring,2010-07-25,5
17,9,135,293,4,3.0,Hockenheimring,2010-07-25,4
9,4,42,44,7,2.0,Hockenheimring,2010-07-25,7
3,131,45,61,9,6.0,Hockenheimring,2010-07-25,0
30,131,16,61,11,5.933333333333334,Hockenheimring,2010-07-25,0
808,4,2,44,13,0.0,Hockenheimring,2010-07-25,0
155,15,0,0,12,0.0,Hockenheimring,2010-07-25,0
22,3,17,33,8,3.625,Hockenheimring,2010-07-25,8
807,3,16,33,10,3.0,Hockenheimring,2010-07-25,0
37,15,0,0,14,0.0,Hockenheimring,2010-07-25,0
153,5,0,0,15,0.0,Hockenheimring,2010-07-25,0
16,10,6,10,19,0.0,Hockenheimring,2010-07-25,0
811,164,0,0,20,0.0,Hockenheimring,2010-07-25,0
5,205,0,0,18,8.0,Hockenheimring,2010-07-25,0
15,205,0,0,17,3.75,Hockenheimring,2010-07-25,0
67,5,0,0,16,0.0,Hockenheimring,2010-07-25,0
17,9,135,293,2,3.6,Hungaroring,2010-08-01,2
4,6,95,150,3,5.384615384615385,Hungaroring,2010-08-01,3
20,9,158,293,1,7.909090909090909,Hungaroring,2010-08-01,1
13,6,55,150,4,3.9,Hungaroring,2010-08-01,4
808,4,2,44,7,0.0,Hungaroring,2010-08-01,7
807,3,16,33,10,0.0,Hungaroring,2010-08-01,0
37,15,0,0,9,7.0,Hungaroring,2010-08-01,0
18,1,59,150,11,3.0,Hungaroring,2010-08-01,0
22,3,17,33,12,5.111111111111111,Hungaroring,2010-08-01,0
30,131,16,61,14,6.9375,Hungaroring,2010-08-01,0
67,5,0,0,15,0.0,Hungaroring,2010-08-01,0
24,10,4,10,16,0.0,Hungaroring,2010-08-01,0
5,205,0,0,19,4.333333333333333,Hungaroring,2010-08-01,0
15,205,0,0,20,6.0,Hungaroring,2010-08-01,0
10,166,0,0,18,0.0,Hungaroring,2010-08-01,0
1,1,91,150,5,7.823529411764706,Hungaroring,2010-08-01,5
9,4,42,44,8,4.5,Hungaroring,2010-08-01,8
3,131,45,61,6,7.0,Hungaroring,2010-08-01,6
16,10,6,10,13,0.0,Hungaroring,2010-08-01,0
153,5,0,0,17,0.0,Hungaroring,2010-08-01,0
1,1,91,150,2,7.0,Circuit de Spa-Francorchamps,2010-08-29,2
17,9,135,293,1,4.2,Circuit de Spa-Francorchamps,2010-08-29,1
9,4,42,44,3,0.5,Circuit de Spa-Francorchamps,2010-08-29,3
13,6,55,150,6,3.75,Circuit de Spa-Francorchamps,2010-08-29,6
16,10,6,10,8,0.0,Circuit de Spa-Francorchamps,2010-08-29,8
3,131,45,61,14,6.666666666666667,Circuit de Spa-Francorchamps,2010-08-29,0
155,15,0,0,17,0.0,Circuit de Spa-Francorchamps,2010-08-29,0
24,10,4,10,12,0.0,Circuit de Spa-Francorchamps,2010-08-29,0
67,5,0,0,16,0.0,Circuit de Spa-Francorchamps,2010-08-29,0
20,9,158,293,4,6.363636363636363,Circuit de Spa-Francorchamps,2010-08-29,4
5,205,0,0,13,2.6666666666666665,Circuit de Spa-Francorchamps,2010-08-29,0
15,205,0,0,15,9.666666666666666,Circuit de Spa-Francorchamps,2010-08-29,0
29,164,0,0,19,0.0,Circuit de Spa-Francorchamps,2010-08-29,0
4,6,95,150,10,4.909090909090909,Circuit de Spa-Francorchamps,2010-08-29,0
811,164,0,0,18,0.0,Circuit de Spa-Francorchamps,2010-08-29,0
22,3,17,33,7,3.142857142857143,Circuit de Spa-Francorchamps,2010-08-29,7
4,6,95,150,1,4.615384615384615,Autodromo Nazionale di Monza,2010-09-12,1
18,1,59,150,2,5.5,Autodromo Nazionale di Monza,2010-09-12,2
20,9,158,293,6,5.909090909090909,Autodromo Nazionale di Monza,2010-09-12,6
3,131,45,61,7,4.5,Autodromo Nazionale di Monza,2010-09-12,7
17,9,135,293,4,3.2,Autodromo Nazionale di Monza,2010-09-12,4
807,3,16,33,8,0.0,Autodromo Nazionale di Monza,2010-09-12,8
9,4,42,44,9,1.5,Autodromo Nazionale di Monza,2010-09-12,0
30,131,16,61,12,5.625,Autodromo Nazionale di Monza,2010-09-12,0
22,3,17,33,10,5.111111111111111,Autodromo Nazionale di Monza,2010-09-12,0
67,5,0,0,14,0.0,Autodromo Nazionale di Monza,2010-09-12,0
24,10,4,10,19,0.0,Autodromo Nazionale di Monza,2010-09-12,0
808,4,2,44,20,0.0,Autodromo Nazionale di Monza,2010-09-12,0
153,5,0,0,15,0.0,Autodromo Nazionale di Monza,2010-09-12,0
16,10,6,10,11,0.0,Autodromo Nazionale di Monza,2010-09-12,0
5,205,0,0,18,7.0,Autodromo Nazionale di Monza,2010-09-12,0
15,205,0,0,17,3.5,Autodromo Nazionale di Monza,2010-09-12,0
1,1,91,150,5,6.647058823529412,Autodromo Nazionale di Monza,2010-09-12,5
4,6,95,150,1,5.625,Marina Bay Street Circuit,2010-09-26,1
20,9,158,293,2,7.818181818181818,Marina Bay Street Circuit,2010-09-26,2
17,9,135,293,5,5.0,Marina Bay Street Circuit,2010-09-26,5
18,1,59,150,4,5.5,Marina Bay Street Circuit,2010-09-26,4
22,3,17,33,6,0.0,Marina Bay Street Circuit,2010-09-26,6
9,4,42,44,8,7.0,Marina Bay Street Circuit,2010-09-26,8
16,10,6,10,15,0.0,Marina Bay Street Circuit,2010-09-26,0
807,3,16,33,17,1.0,Marina Bay Street Circuit,2010-09-26,0
808,4,2,44,12,0.0,Marina Bay Street Circuit,2010-09-26,0
153,5,0,0,11,0.0,Marina Bay Street Circuit,2010-09-26,0
30,131,16,61,9,1.0,Marina Bay Street Circuit,2010-09-26,0
67,5,0,0,13,0.0,Marina Bay Street Circuit,2010-09-26,0
5,205,0,0,19,3.0,Marina Bay Street Circuit,2010-09-26,0
10,166,0,0,18,0.0,Marina Bay Street Circuit,2010-09-26,0
2,15,0,0,14,0.0,Marina Bay Street Circuit,2010-09-26,0
1,1,91,150,3,7.785714285714286,Marina Bay Street Circuit,2010-09-26,3
155,15,0,0,10,0.0,Marina Bay Street Circuit,2010-09-26,0
20,9,158,293,1,7.090909090909091,Suzuka Circuit,2010-10-10,1
4,6,95,150,4,3.727272727272727,Suzuka Circuit,2010-10-10,4
18,1,59,150,5,3.75,Suzuka Circuit,2010-10-10,5
1,1,91,150,8,5.785714285714286,Suzuka Circuit,2010-10-10,8
30,131,16,61,10,6.555555555555555,Suzuka Circuit,2010-10-10,0
155,15,0,0,14,0.0,Suzuka Circuit,2010-10-10,0
2,15,0,0,11,0.0,Suzuka Circuit,2010-10-10,0
22,3,17,33,7,3.4444444444444446,Suzuka Circuit,2010-10-10,7
153,5,0,0,16,0.0,Suzuka Circuit,2010-10-10,0
15,205,0,0,19,0.0,Suzuka Circuit,2010-10-10,0
16,10,6,10,15,0.0,Suzuka Circuit,2010-10-10,0
9,4,42,44,3,0.0,Suzuka Circuit,2010-10-10,3
807,3,16,33,9,0.0,Suzuka Circuit,2010-10-10,0
13,6,55,150,12,5.0,Suzuka Circuit,2010-10-10,0
808,4,2,44,13,0.0,Suzuka Circuit,2010-10-10,0
1,1,91,150,4,9.25,Korean International Circuit,2010-10-24,4
13,6,55,150,6,3.75,Korean International Circuit,2010-10-24,6
9,4,42,44,8,0.0,Korean International Circuit,2010-10-24,8
24,10,4,10,17,0.0,Korean International Circuit,2010-10-24,0
22,3,17,33,10,0.0,Korean International Circuit,2010-10-24,0
155,15,0,0,12,0.0,Korean International Circuit,2010-10-24,0
807,3,16,33,11,0.0,Korean International Circuit,2010-10-24,0
18,1,59,150,7,3.6666666666666665,Korean International Circuit,2010-10-24,7
16,10,6,10,14,0.0,Korean International Circuit,2010-10-24,0
20,9,158,293,1,8.0,Korean International Circuit,2010-10-24,1
808,4,2,44,20,0.0,Korean International Circuit,2010-10-24,0
67,5,0,0,16,0.0,Korean International Circuit,2010-10-24,0
15,205,0,0,18,0.0,Korean International Circuit,2010-10-24,0
3,131,45,61,5,6.333333333333333,Korean International Circuit,2010-10-24,5
20,9,158,293,2,7.0,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,2
17,9,135,293,3,6.8,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,3
4,6,95,150,5,4.615384615384615,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,5
1,1,91,150,4,6.25,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,4
3,131,45,61,13,6.833333333333333,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,0
807,3,16,33,1,1.0,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,1
9,4,42,44,7,1.0,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,7
155,15,0,0,12,0.0,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,0
153,5,0,0,14,0.0,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,0
67,5,0,0,19,0.0,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,0
13,6,55,150,9,5.333333333333333,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,0
808,4,2,44,10,0.0,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,0
2,15,0,0,15,1.3333333333333333,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,0
15,205,0,0,18,4.666666666666667,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,0
10,166,0,0,17,0.0,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,0
24,10,4,10,16,0.0,AutÃ³dromo JosÃ© Carlos Pace,2010-11-07,0
20,9,158,293,1,5.7272727272727275,Yas Marina Circuit,2010-11-14,1
18,1,59,150,4,6.0,Yas Marina Circuit,2010-11-14,4
3,131,45,61,9,6.166666666666667,Yas Marina Circuit,2010-11-14,0
9,4,42,44,11,0.0,Yas Marina Circuit,2010-11-14,0
808,4,2,44,10,0.0,Yas Marina Circuit,2010-11-14,0
4,6,95,150,3,3.4285714285714284,Yas Marina Circuit,2010-11-14,3
153,5,0,0,17,0.0,Yas Marina Circuit,2010-11-14,0
13,6,55,150,6,3.0,Yas Marina Circuit,2010-11-14,6
2,15,0,0,14,0.0,Yas Marina Circuit,2010-11-14,0
22,3,17,33,7,5.0,Yas Marina Circuit,2010-11-14,7
16,10,6,10,13,0.0,Yas Marina Circuit,2010-11-14,0
155,15,0,0,12,0.0,Yas Marina Circuit,2010-11-14,0
67,5,0,0,18,0.0,Yas Marina Circuit,2010-11-14,0
807,3,16,33,15,2.0,Yas Marina Circuit,2010-11-14,0
5,205,0,0,20,0.0,Yas Marina Circuit,2010-11-14,0
15,205,0,0,19,0.0,Yas Marina Circuit,2010-11-14,0
30,131,16,61,8,2.0,Yas Marina Circuit,2010-11-14,8
24,10,4,10,16,0.0,Yas Marina Circuit,2010-11-14,0
20,9,180,299,1,7.2727272727272725,Albert Park Grand Prix Circuit,2011-03-27,1
1,1,113,206,2,7.125,Albert Park Grand Prix Circuit,2011-03-27,2
808,4,12,17,6,0.0,Albert Park Grand Prix Circuit,2011-03-27,6
4,6,85,147,5,4.230769230769231,Albert Park Grand Prix Circuit,2011-03-27,5
17,9,119,299,3,5.2,Albert Park Grand Prix Circuit,2011-03-27,3
18,1,93,206,4,7.125,Albert Park Grand Prix Circuit,2011-03-27,4
13,6,62,147,8,3.3,Albert Park Grand Prix Circuit,2011-03-27,8
67,5,0,5,10,0.0,Albert Park Grand Prix Circuit,2011-03-27,0
16,10,4,8,16,0.0,Albert Park Grand Prix Circuit,2011-03-27,0
814,10,4,8,14,0.0,Albert Park Grand Prix Circuit,2011-03-27,0
153,5,5,5,12,0.0,Albert Park Grand Prix Circuit,2011-03-27,0
2,4,3,17,18,4.666666666666667,Albert Park Grand Prix Circuit,2011-03-27,0
